run_id,replicate,analysis_branch,feature_set,model_key,fold,n_train,n_test,n_features,accuracy,f1,precision,sensitivity,specificity,mcc,tp,tn,fp,fn,test_pos,test_neg,auroc,auprc
PILOT-R07-R01-core_only-AAC_reference-logistic_regression_l2-F1,R01,core_only,AAC_reference,logistic_regression_l2,1,129,45,20,0.6666666666666666,0.7619047619047619,0.9230769230769231,0.6486486486486487,0.75,0.30858348347958914,24,6,2,13,37,8,0.6891891891891893,0.9182934518757451
PILOT-R07-R01-core_only-AAC_reference-logistic_regression_l2-F2,R01,core_only,AAC_reference,logistic_regression_l2,2,131,43,20,0.6744186046511628,0.7741935483870968,0.9230769230769231,0.6666666666666666,0.7142857142857143,0.2876469861186478,24,5,2,12,36,7,0.7222222222222222,0.9375631934028349
PILOT-R07-R01-core_only-AAC_reference-logistic_regression_l2-F3,R01,core_only,AAC_reference,logistic_regression_l2,3,131,43,20,0.6046511627906976,0.7213114754098361,0.88,0.6111111111111112,0.5714285714285714,0.1366001903107947,22,4,3,14,36,7,0.626984126984127,0.9019193355887895
PILOT-R07-R01-core_only-AAC_reference-logistic_regression_l2-F4,R01,core_only,AAC_reference,logistic_regression_l2,4,131,43,20,0.6511627906976745,0.7692307692307693,0.8620689655172413,0.6944444444444444,0.42857142857142855,0.09691665282503333,25,3,4,11,36,7,0.7182539682539683,0.9378104978645949
PILOT-R07-R02-core_only-AAC_reference-logistic_regression_l2-F1,R02,core_only,AAC_reference,logistic_regression_l2,1,130,44,20,0.7045454545454546,0.8115942028985508,0.875,0.7567567567567568,0.42857142857142855,0.1522038868295523,28,3,4,9,37,7,0.6235521235521236,0.9078227070222975
PILOT-R07-R02-core_only-AAC_reference-logistic_regression_l2-F2,R02,core_only,AAC_reference,logistic_regression_l2,2,130,44,20,0.6818181818181818,0.7666666666666667,0.9583333333333334,0.6388888888888888,0.875,0.39805662169354006,23,7,1,13,36,8,0.7916666666666667,0.9526220719968296
PILOT-R07-R02-core_only-AAC_reference-logistic_regression_l2-F3,R02,core_only,AAC_reference,logistic_regression_l2,3,131,43,20,0.627906976744186,0.7575757575757576,0.8333333333333334,0.6944444444444444,0.2857142857142857,-0.015949145882311513,25,2,5,11,36,7,0.6111111111111112,0.9095155273454613
PILOT-R07-R02-core_only-AAC_reference-logistic_regression_l2-F4,R02,core_only,AAC_reference,logistic_regression_l2,4,131,43,20,0.7674418604651163,0.8529411764705882,0.90625,0.8055555555555556,0.5714285714285714,0.31897158992671304,29,4,3,7,36,7,0.8333333333333334,0.9684483616246219
PILOT-R07-R03-core_only-AAC_reference-logistic_regression_l2-F1,R03,core_only,AAC_reference,logistic_regression_l2,1,130,44,20,0.75,0.835820895522388,0.9333333333333333,0.7567567567567568,0.7142857142857143,0.3699008279808363,28,5,2,9,37,7,0.7722007722007721,0.944916633677098
PILOT-R07-R03-core_only-AAC_reference-logistic_regression_l2-F2,R03,core_only,AAC_reference,logistic_regression_l2,2,130,44,20,0.6363636363636364,0.75,0.8571428571428571,0.6666666666666666,0.5,0.1336306209562122,24,4,4,12,36,8,0.65625,0.9129492778900833
PILOT-R07-R03-core_only-AAC_reference-logistic_regression_l2-F3,R03,core_only,AAC_reference,logistic_regression_l2,3,131,43,20,0.7441860465116279,0.8307692307692308,0.9310344827586207,0.75,0.7142857142857143,0.36578220582351284,27,5,2,9,36,7,0.8214285714285714,0.961047783415418
PILOT-R07-R03-core_only-AAC_reference-logistic_regression_l2-F4,R03,core_only,AAC_reference,logistic_regression_l2,4,131,43,20,0.7441860465116279,0.8253968253968254,0.9629629629629629,0.7222222222222222,0.8571428571428571,0.44249738853409565,26,6,1,10,36,7,0.7777777777777778,0.9528064241395688
PILOT-R07-R04-core_only-AAC_reference-logistic_regression_l2-F1,R04,core_only,AAC_reference,logistic_regression_l2,1,130,44,20,0.6136363636363636,0.711864406779661,0.9545454545454546,0.5675675675675675,0.8571428571428571,0.31068488300060004,21,6,1,16,37,7,0.7992277992277993,0.9523281598029363
PILOT-R07-R04-core_only-AAC_reference-logistic_regression_l2-F2,R04,core_only,AAC_reference,logistic_regression_l2,2,130,44,20,0.7045454545454546,0.8059701492537313,0.8709677419354839,0.75,0.5,0.21134098610290408,27,4,4,9,36,8,0.6805555555555556,0.919419317992417
PILOT-R07-R04-core_only-AAC_reference-logistic_regression_l2-F3,R04,core_only,AAC_reference,logistic_regression_l2,3,131,43,20,0.7209302325581395,0.8,1.0,0.6666666666666666,1.0,0.49559462778335206,24,7,0,12,36,7,0.8214285714285715,0.9664282356601942
PILOT-R07-R04-core_only-AAC_reference-logistic_regression_l2-F4,R04,core_only,AAC_reference,logistic_regression_l2,4,131,43,20,0.6976744186046512,0.8059701492537313,0.8709677419354839,0.75,0.42857142857142855,0.14697408781305385,27,3,4,9,36,7,0.6349206349206349,0.9144655383270672
PILOT-R07-R05-core_only-AAC_reference-logistic_regression_l2-F1,R05,core_only,AAC_reference,logistic_regression_l2,1,130,44,20,0.6818181818181818,0.7941176470588235,0.8709677419354839,0.7297297297297297,0.42857142857142855,0.12690579427752563,27,3,4,10,37,7,0.7451737451737451,0.9477231707755351
PILOT-R07-R05-core_only-AAC_reference-logistic_regression_l2-F2,R05,core_only,AAC_reference,logistic_regression_l2,2,130,44,20,0.6136363636363636,0.7301587301587301,0.8518518518518519,0.6388888888888888,0.5,0.11001639366407491,23,4,4,13,36,8,0.6875,0.9252957886875405
PILOT-R07-R05-core_only-AAC_reference-logistic_regression_l2-F3,R05,core_only,AAC_reference,logistic_regression_l2,3,131,43,20,0.6744186046511628,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.42857142857142855,0.1212135087055675,26,3,4,10,36,7,0.6428571428571428,0.9220971710983532
PILOT-R07-R05-core_only-AAC_reference-logistic_regression_l2-F4,R05,core_only,AAC_reference,logistic_regression_l2,4,131,43,20,0.7209302325581395,0.8064516129032258,0.9615384615384616,0.6944444444444444,0.8571428571428571,0.4164888653176255,25,6,1,11,36,7,0.8293650793650794,0.967537822564999
PILOT-R07-R06-core_only-AAC_reference-logistic_regression_l2-F1,R06,core_only,AAC_reference,logistic_regression_l2,1,130,44,20,0.7272727272727273,0.8235294117647058,0.9032258064516129,0.7567567567567568,0.5714285714285714,0.26309737838023606,28,4,3,9,37,7,0.7567567567567569,0.9534593931260518
PILOT-R07-R06-core_only-AAC_reference-logistic_regression_l2-F2,R06,core_only,AAC_reference,logistic_regression_l2,2,130,44,20,0.7272727272727273,0.8285714285714286,0.8529411764705882,0.8055555555555556,0.375,0.16617574758359693,29,3,5,7,36,8,0.5902777777777778,0.8851100551792421
PILOT-R07-R06-core_only-AAC_reference-logistic_regression_l2-F3,R06,core_only,AAC_reference,logistic_regression_l2,3,131,43,20,0.7674418604651163,0.84375,0.9642857142857143,0.75,0.8571428571428571,0.4702908348966149,27,6,1,9,36,7,0.7738095238095238,0.9472841346762341
PILOT-R07-R06-core_only-AAC_reference-logistic_regression_l2-F4,R06,core_only,AAC_reference,logistic_regression_l2,4,131,43,20,0.7906976744186046,0.8571428571428571,1.0,0.75,1.0,0.57282196186948,27,7,0,9,36,7,0.9047619047619048,0.9822601664290701
PILOT-R07-R07-core_only-AAC_reference-logistic_regression_l2-F1,R07,core_only,AAC_reference,logistic_regression_l2,1,130,44,20,0.6363636363636364,0.7419354838709677,0.92,0.6216216216216216,0.7142857142857143,0.24804048151753152,23,5,2,14,37,7,0.7335907335907336,0.9417250761204798
PILOT-R07-R07-core_only-AAC_reference-logistic_regression_l2-F2,R07,core_only,AAC_reference,logistic_regression_l2,2,130,44,20,0.7272727272727273,0.8235294117647058,0.875,0.7777777777777778,0.5,0.24056261216234406,28,4,4,8,36,8,0.6458333333333334,0.9051227438224165
PILOT-R07-R07-core_only-AAC_reference-logistic_regression_l2-F3,R07,core_only,AAC_reference,logistic_regression_l2,3,131,43,20,0.7209302325581395,0.8181818181818182,0.9,0.75,0.5714285714285714,0.25837616329344654,27,4,3,9,36,7,0.7658730158730158,0.9465446649142469
PILOT-R07-R07-core_only-AAC_reference-logistic_regression_l2-F4,R07,core_only,AAC_reference,logistic_regression_l2,4,131,43,20,0.6511627906976745,0.7368421052631579,1.0,0.5833333333333334,1.0,0.4308202184276646,21,7,0,15,36,7,0.753968253968254,0.9525362212816961
PILOT-R07-R08-core_only-AAC_reference-logistic_regression_l2-F1,R08,core_only,AAC_reference,logistic_regression_l2,1,130,44,20,0.6818181818181818,0.8055555555555556,0.8285714285714286,0.7837837837837838,0.14285714285714285,-0.06651941818943974,29,1,6,8,37,7,0.583011583011583,0.9058016264342807
PILOT-R07-R08-core_only-AAC_reference-logistic_regression_l2-F2,R08,core_only,AAC_reference,logistic_regression_l2,2,130,44,20,0.6818181818181818,0.7741935483870968,0.9230769230769231,0.6666666666666666,0.75,0.3268602252303067,24,6,2,12,36,8,0.7326388888888888,0.9410483542165174
PILOT-R07-R08-core_only-AAC_reference-logistic_regression_l2-F3,R08,core_only,AAC_reference,logistic_regression_l2,3,131,43,20,0.6976744186046512,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.7142857142857143,0.3121728151987113,25,5,2,11,36,7,0.7420634920634921,0.9518803269188014
PILOT-R07-R08-core_only-AAC_reference-logistic_regression_l2-F4,R08,core_only,AAC_reference,logistic_regression_l2,4,131,43,20,0.6511627906976745,0.7368421052631579,1.0,0.5833333333333334,1.0,0.4308202184276646,21,7,0,15,36,7,0.7182539682539683,0.9450319440127865
PILOT-R07-R09-core_only-AAC_reference-logistic_regression_l2-F1,R09,core_only,AAC_reference,logistic_regression_l2,1,130,44,20,0.7045454545454546,0.8115942028985508,0.875,0.7567567567567568,0.42857142857142855,0.1522038868295523,28,3,4,9,37,7,0.7104247104247104,0.93436661932499
PILOT-R07-R09-core_only-AAC_reference-logistic_regression_l2-F2,R09,core_only,AAC_reference,logistic_regression_l2,2,130,44,20,0.75,0.835820895522388,0.9032258064516129,0.7777777777777778,0.625,0.3404938109435677,28,5,3,8,36,8,0.7013888888888888,0.9186970513228261
PILOT-R07-R09-core_only-AAC_reference-logistic_regression_l2-F3,R09,core_only,AAC_reference,logistic_regression_l2,3,131,43,20,0.7441860465116279,0.8253968253968254,0.9629629629629629,0.7222222222222222,0.8571428571428571,0.44249738853409565,26,6,1,10,36,7,0.7182539682539681,0.9381321133344848
PILOT-R07-R09-core_only-AAC_reference-logistic_regression_l2-F4,R09,core_only,AAC_reference,logistic_regression_l2,4,131,43,20,0.6744186046511628,0.7586206896551724,1.0,0.6111111111111112,1.0,0.45133546692422005,22,7,0,14,36,7,0.8452380952380952,0.9704376032394664
PILOT-R07-R10-core_only-AAC_reference-logistic_regression_l2-F1,R10,core_only,AAC_reference,logistic_regression_l2,1,130,44,20,0.6590909090909091,0.7692307692307693,0.8928571428571429,0.6756756756756757,0.5714285714285714,0.18788455692040834,25,4,3,12,37,7,0.7065637065637065,0.9391641176155519
PILOT-R07-R10-core_only-AAC_reference-logistic_regression_l2-F2,R10,core_only,AAC_reference,logistic_regression_l2,2,130,44,20,0.7045454545454546,0.8059701492537313,0.8709677419354839,0.75,0.5,0.21134098610290408,27,4,4,9,36,8,0.7604166666666667,0.9404911214465156
PILOT-R07-R10-core_only-AAC_reference-logistic_regression_l2-F3,R10,core_only,AAC_reference,logistic_regression_l2,3,131,43,20,0.5581395348837209,0.6666666666666666,0.9047619047619048,0.5277777777777778,0.7142857142857143,0.1787757368985547,19,5,2,17,36,7,0.5555555555555556,0.8575296368405121
PILOT-R07-R10-core_only-AAC_reference-logistic_regression_l2-F4,R10,core_only,AAC_reference,logistic_regression_l2,4,131,43,20,0.813953488372093,0.8823529411764706,0.9375,0.8333333333333334,0.7142857142857143,0.46334820431459367,30,5,2,6,36,7,0.8571428571428572,0.973900354083337
PILOT-R07-R01-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F1,R01,core_plus_sensitivity,AAC_reference,logistic_regression_l2,1,132,45,20,0.6666666666666666,0.7692307692307693,0.8928571428571429,0.6756756756756757,0.625,0.23710497947597114,25,5,3,12,37,8,0.706081081081081,0.9359907952762907
PILOT-R07-R01-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F2,R01,core_plus_sensitivity,AAC_reference,logistic_regression_l2,2,133,44,20,0.6818181818181818,0.7741935483870968,0.9230769230769231,0.6666666666666666,0.75,0.3268602252303067,24,6,2,12,36,8,0.7395833333333333,0.9381717486643011
PILOT-R07-R01-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F3,R01,core_plus_sensitivity,AAC_reference,logistic_regression_l2,3,133,44,20,0.5909090909090909,0.7096774193548387,0.8461538461538461,0.6111111111111112,0.5,0.0871627267280818,22,4,4,14,36,8,0.6180555555555556,0.8874808206173787
PILOT-R07-R01-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R01,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.6818181818181818,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.5,0.18401748249129446,26,4,4,10,36,8,0.6875,0.9216513595217217
PILOT-R07-R02-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F1,R02,core_plus_sensitivity,AAC_reference,logistic_regression_l2,1,132,45,20,0.7333333333333333,0.8285714285714286,0.8787878787878788,0.7837837837837838,0.5,0.24534987303147354,29,4,4,8,37,8,0.6841216216216217,0.9092443009516478
PILOT-R07-R02-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F2,R02,core_plus_sensitivity,AAC_reference,logistic_regression_l2,2,133,44,20,0.6590909090909091,0.7457627118644068,0.9565217391304348,0.6111111111111112,0.875,0.37536884705120904,22,7,1,14,36,8,0.7743055555555555,0.9475348459859829
PILOT-R07-R02-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F3,R02,core_plus_sensitivity,AAC_reference,logistic_regression_l2,3,133,44,20,0.5681818181818182,0.6984126984126984,0.8148148148148148,0.6111111111111112,0.375,-0.011001639366407492,22,3,5,14,36,8,0.6006944444444444,0.899423682887113
PILOT-R07-R02-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R02,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.75,0.8405797101449275,0.8787878787878788,0.8055555555555556,0.5,0.2721655269759087,29,4,4,7,36,8,0.8125,0.9560803008921195
PILOT-R07-R03-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F1,R03,core_plus_sensitivity,AAC_reference,logistic_regression_l2,1,132,45,20,0.6222222222222222,0.7301587301587301,0.8846153846153846,0.6216216216216216,0.625,0.19090334147466106,23,5,3,14,37,8,0.7466216216216216,0.9422292428095997
PILOT-R07-R03-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F2,R03,core_plus_sensitivity,AAC_reference,logistic_regression_l2,2,133,44,20,0.6363636363636364,0.75,0.8571428571428571,0.6666666666666666,0.5,0.1336306209562122,24,4,4,12,36,8,0.625,0.9037039333251718
PILOT-R07-R03-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F3,R03,core_plus_sensitivity,AAC_reference,logistic_regression_l2,3,133,44,20,0.7045454545454546,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.75,0.35205245972503973,25,6,2,11,36,8,0.7986111111111112,0.9519962207974477
PILOT-R07-R03-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R03,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.7045454545454546,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.75,0.35205245972503973,25,6,2,11,36,8,0.8020833333333334,0.9518391223965081
PILOT-R07-R04-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F1,R04,core_plus_sensitivity,AAC_reference,logistic_regression_l2,1,132,45,20,0.6222222222222222,0.711864406779661,0.9545454545454546,0.5675675675675675,0.875,0.3384933817212293,21,7,1,16,37,8,0.8243243243243243,0.9529187994573114
PILOT-R07-R04-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F2,R04,core_plus_sensitivity,AAC_reference,logistic_regression_l2,2,133,44,20,0.6363636363636364,0.7333333333333333,0.9166666666666666,0.6111111111111112,0.75,0.2797154638927579,22,6,2,14,36,8,0.6736111111111112,0.9205005177671648
PILOT-R07-R04-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F3,R04,core_plus_sensitivity,AAC_reference,logistic_regression_l2,3,133,44,20,0.7045454545454546,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.75,0.35205245972503973,25,6,2,11,36,8,0.7465277777777778,0.9296033546667783
PILOT-R07-R04-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R04,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.6136363636363636,0.7384615384615385,0.8275862068965517,0.6666666666666666,0.375,0.03390317518104052,24,3,5,12,36,8,0.6076388888888888,0.8926546031611338
PILOT-R07-R05-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F1,R05,core_plus_sensitivity,AAC_reference,logistic_regression_l2,1,132,45,20,0.6,0.7272727272727273,0.8275862068965517,0.6486486486486487,0.375,0.018888314015215117,24,3,5,13,37,8,0.7162162162162162,0.9351795105677683
PILOT-R07-R05-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F2,R05,core_plus_sensitivity,AAC_reference,logistic_regression_l2,2,133,44,20,0.6363636363636364,0.7419354838709677,0.8846153846153846,0.6388888888888888,0.625,0.20701147597919425,23,5,3,13,36,8,0.71875,0.9320998490207679
PILOT-R07-R05-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F3,R05,core_plus_sensitivity,AAC_reference,logistic_regression_l2,3,133,44,20,0.6590909090909091,0.7761194029850746,0.8387096774193549,0.7222222222222222,0.375,0.08218816126224048,26,3,5,10,36,8,0.625,0.9086950682672217
PILOT-R07-R05-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R05,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.7045454545454546,0.7936507936507936,0.9259259259259259,0.6944444444444444,0.75,0.35205245972503973,25,6,2,11,36,8,0.7951388888888888,0.954325624534683
PILOT-R07-R06-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F1,R06,core_plus_sensitivity,AAC_reference,logistic_regression_l2,1,132,45,20,0.7333333333333333,0.8181818181818182,0.9310344827586207,0.7297297297297297,0.75,0.3831629414515067,27,6,2,10,37,8,0.7466216216216216,0.9468460157331635
PILOT-R07-R06-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F2,R06,core_plus_sensitivity,AAC_reference,logistic_regression_l2,2,133,44,20,0.6818181818181818,0.7941176470588235,0.84375,0.75,0.375,0.10825317547305482,27,3,5,9,36,8,0.5902777777777778,0.8895525009151471
PILOT-R07-R06-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F3,R06,core_plus_sensitivity,AAC_reference,logistic_regression_l2,3,133,44,20,0.7727272727272727,0.8484848484848485,0.9333333333333333,0.7777777777777778,0.75,0.43704152091682436,28,6,2,8,36,8,0.7048611111111112,0.9174816717314225
PILOT-R07-R06-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R06,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.75,0.8253968253968254,0.9629629629629629,0.7222222222222222,0.875,0.47307049275552215,26,7,1,10,36,8,0.8888888888888888,0.974019363879014
PILOT-R07-R07-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F1,R07,core_plus_sensitivity,AAC_reference,logistic_regression_l2,1,132,45,20,0.7333333333333333,0.8125,0.9629629629629629,0.7027027027027027,0.875,0.45085004798243705,26,7,1,11,37,8,0.8006756756756757,0.9536875617160872
PILOT-R07-R07-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F2,R07,core_plus_sensitivity,AAC_reference,logistic_regression_l2,2,133,44,20,0.75,0.8405797101449275,0.8787878787878788,0.8055555555555556,0.5,0.2721655269759087,29,4,4,7,36,8,0.65625,0.908015495164376
PILOT-R07-R07-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F3,R07,core_plus_sensitivity,AAC_reference,logistic_regression_l2,3,133,44,20,0.7045454545454546,0.8059701492537313,0.8709677419354839,0.75,0.5,0.21134098610290408,27,4,4,9,36,8,0.7361111111111112,0.9359688334863165
PILOT-R07-R07-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R07,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.6363636363636364,0.7142857142857143,1.0,0.5555555555555556,1.0,0.43033148291193524,20,8,0,16,36,8,0.7534722222222222,0.9448002064825756
PILOT-R07-R08-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F1,R08,core_plus_sensitivity,AAC_reference,logistic_regression_l2,1,132,45,20,0.7111111111111111,0.8169014084507042,0.8529411764705882,0.7837837837837838,0.375,0.14125902401572996,29,3,5,8,37,8,0.7297297297297297,0.9335252317783187
PILOT-R07-R08-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F2,R08,core_plus_sensitivity,AAC_reference,logistic_regression_l2,2,133,44,20,0.6590909090909091,0.7540983606557377,0.92,0.6388888888888888,0.75,0.30281331944409007,23,6,2,13,36,8,0.7395833333333334,0.940318108719215
PILOT-R07-R08-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F3,R08,core_plus_sensitivity,AAC_reference,logistic_regression_l2,3,133,44,20,0.6818181818181818,0.78125,0.8928571428571429,0.6944444444444444,0.625,0.25612535683274,25,5,3,11,36,8,0.7638888888888888,0.9496541450551634
PILOT-R07-R08-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R08,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.5909090909090909,0.6785714285714286,0.95,0.5277777777777778,0.875,0.31199032511115304,19,7,1,17,36,8,0.6840277777777777,0.9280342886776429
PILOT-R07-R09-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F1,R09,core_plus_sensitivity,AAC_reference,logistic_regression_l2,1,132,45,20,0.7555555555555555,0.835820895522388,0.9333333333333333,0.7567567567567568,0.75,0.41099746826339323,28,6,2,9,37,8,0.7533783783783784,0.9391888845630036
PILOT-R07-R09-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F2,R09,core_plus_sensitivity,AAC_reference,logistic_regression_l2,2,133,44,20,0.7272727272727273,0.8181818181818182,0.9,0.75,0.625,0.3105295017040594,27,5,3,9,36,8,0.7083333333333334,0.9169183099607514
PILOT-R07-R09-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F3,R09,core_plus_sensitivity,AAC_reference,logistic_regression_l2,3,133,44,20,0.6818181818181818,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.5,0.18401748249129446,26,4,4,10,36,8,0.7118055555555555,0.936093498098491
PILOT-R07-R09-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R09,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.6590909090909091,0.7368421052631579,1.0,0.5833333333333334,1.0,0.45044261646145084,21,8,0,15,36,8,0.8020833333333334,0.9549659480097521
PILOT-R07-R10-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F1,R10,core_plus_sensitivity,AAC_reference,logistic_regression_l2,1,132,45,20,0.6888888888888889,0.7878787878787878,0.896551724137931,0.7027027027027027,0.625,0.2617380656394095,26,5,3,11,37,8,0.7432432432432432,0.9404771373918062
PILOT-R07-R10-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F2,R10,core_plus_sensitivity,AAC_reference,logistic_regression_l2,2,133,44,20,0.8409090909090909,0.8985507246376812,0.9393939393939394,0.8611111111111112,0.75,0.5443310539518174,31,6,2,5,36,8,0.7777777777777777,0.938997832124279
PILOT-R07-R10-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F3,R10,core_plus_sensitivity,AAC_reference,logistic_regression_l2,3,133,44,20,0.5681818181818182,0.6779661016949152,0.8695652173913043,0.5555555555555556,0.625,0.1394227146190205,20,5,3,16,36,8,0.5416666666666667,0.8419174701837673
PILOT-R07-R10-core_plus_sensitivity-AAC_reference-logistic_regression_l2-F4,R10,core_plus_sensitivity,AAC_reference,logistic_regression_l2,4,133,44,20,0.8409090909090909,0.8985507246376812,0.9393939393939394,0.8611111111111112,0.75,0.5443310539518174,31,6,2,5,36,8,0.8611111111111112,0.9717930646548039
PILOT-R07-R01-core_only-AAC_reference-linear_svm-F1,R01,core_only,AAC_reference,linear_svm,1,129,45,20,0.6888888888888889,0.78125,0.9259259259259259,0.6756756756756757,0.75,0.33220529851337466,25,6,2,12,37,8,0.6959459459459459,0.9197696949561862
PILOT-R07-R01-core_only-AAC_reference-linear_svm-F2,R01,core_only,AAC_reference,linear_svm,2,131,43,20,0.6511627906976745,0.7540983606557377,0.92,0.6388888888888888,0.7142857142857143,0.2642916725578419,23,5,2,13,36,7,0.7222222222222223,0.9389555955047907
PILOT-R07-R01-core_only-AAC_reference-linear_svm-F3,R01,core_only,AAC_reference,linear_svm,3,131,43,20,0.6046511627906976,0.7213114754098361,0.88,0.6111111111111112,0.5714285714285714,0.1366001903107947,22,4,3,14,36,7,0.6150793650793651,0.8921056555758341
PILOT-R07-R01-core_only-AAC_reference-linear_svm-F4,R01,core_only,AAC_reference,linear_svm,4,131,43,20,0.6744186046511628,0.78125,0.8928571428571429,0.6944444444444444,0.5714285714285714,0.20594435253642612,25,4,3,11,36,7,0.6825396825396826,0.9111945944422015
PILOT-R07-R02-core_only-AAC_reference-linear_svm-F1,R02,core_only,AAC_reference,linear_svm,1,130,44,20,0.6818181818181818,0.7941176470588235,0.8709677419354839,0.7297297297297297,0.42857142857142855,0.12690579427752563,27,3,4,10,37,7,0.6235521235521235,0.9076376625725637
PILOT-R07-R02-core_only-AAC_reference-linear_svm-F2,R02,core_only,AAC_reference,linear_svm,2,130,44,20,0.6818181818181818,0.7666666666666667,0.9583333333333334,0.6388888888888888,0.875,0.39805662169354006,23,7,1,13,36,8,0.7951388888888888,0.9538072502035848
PILOT-R07-R02-core_only-AAC_reference-linear_svm-F3,R02,core_only,AAC_reference,linear_svm,3,131,43,20,0.6511627906976745,0.7761194029850746,0.8387096774193549,0.7222222222222222,0.2857142857142857,0.006532181680580171,26,2,5,10,36,7,0.5912698412698413,0.9033651314356578
PILOT-R07-R02-core_only-AAC_reference-linear_svm-F4,R02,core_only,AAC_reference,linear_svm,4,131,43,20,0.7674418604651163,0.8529411764705882,0.90625,0.8055555555555556,0.5714285714285714,0.31897158992671304,29,4,3,7,36,7,0.8253968253968255,0.9663511789718836
PILOT-R07-R03-core_only-AAC_reference-linear_svm-F1,R03,core_only,AAC_reference,linear_svm,1,130,44,20,0.75,0.835820895522388,0.9333333333333333,0.7567567567567568,0.7142857142857143,0.3699008279808363,28,5,2,9,37,7,0.7490347490347491,0.9384086596496695
PILOT-R07-R03-core_only-AAC_reference-linear_svm-F2,R03,core_only,AAC_reference,linear_svm,2,130,44,20,0.6363636363636364,0.75,0.8571428571428571,0.6666666666666666,0.5,0.1336306209562122,24,4,4,12,36,8,0.6180555555555556,0.8806512469162547
PILOT-R07-R03-core_only-AAC_reference-linear_svm-F3,R03,core_only,AAC_reference,linear_svm,3,131,43,20,0.7441860465116279,0.8307692307692308,0.9310344827586207,0.75,0.7142857142857143,0.36578220582351284,27,5,2,9,36,7,0.8333333333333333,0.9644543292196246
PILOT-R07-R03-core_only-AAC_reference-linear_svm-F4,R03,core_only,AAC_reference,linear_svm,4,131,43,20,0.7209302325581395,0.8125,0.9285714285714286,0.7222222222222222,0.7142857142857143,0.3381175937165205,26,5,2,10,36,7,0.7817460317460317,0.9535692608399056
