run_id,replicate,analysis_branch,fold,feature_set,feature_count,model_key,score_type,scaler,class_weight,threshold_or_decision_rule,accuracy,f1,mcc,auroc,auprc,precision,sensitivity,specificity,precision,tp,tn,fp,fn,support,pos_n,neg_n
PILOT-R05-R06-sensplus-terminal_grouped-linear_svm-F2,R06,sensplus,2,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5,0.6333333333333333,-0.07530800950958866,0.4652777777777778,0.8061046164948747,0.7916666666666666,0.5277777777777778,0.375,0.7916666666666666,19,3,5,17,44,36,8
PILOT-R05-R06-sensplus-terminal_grouped-linear_svm-F3,R06,sensplus,3,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5454545454545454,0.6774193548387096,-0.03268602252303067,0.45138888888888884,0.8118440114511539,0.8076923076923077,0.5833333333333334,0.375,0.8076923076923077,21,3,5,15,44,36,8
PILOT-R05-R06-sensplus-terminal_grouped-linear_svm-F4,R06,sensplus,4,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6136363636363636,0.7301587301587301,0.11001639366407491,0.5833333333333334,0.8620754729320551,0.8518518518518519,0.6388888888888888,0.5,0.8518518518518519,23,4,4,13,44,36,8
PILOT-R05-R07-sensplus-terminal_grouped-linear_svm-F1,R07,sensplus,1,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6,0.7,0.24288838077706526,0.6824324324324325,0.8903780813696318,0.9130434782608695,0.5675675675675675,0.75,0.9130434782608695,21,6,2,16,45,37,8
PILOT-R05-R07-sensplus-terminal_grouped-linear_svm-F2,R07,sensplus,2,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7727272727272727,0.868421052631579,0.05590169943749474,0.5763888888888888,0.8793710491670276,0.825,0.9166666666666666,0.125,0.825,33,1,7,3,44,36,8
PILOT-R05-R07-sensplus-terminal_grouped-linear_svm-F3,R07,sensplus,3,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5454545454545454,0.6666666666666666,0.04303314829119352,0.5833333333333333,0.8390377850265341,0.8333333333333334,0.5555555555555556,0.5,0.8333333333333334,20,4,4,16,44,36,8
PILOT-R05-R07-sensplus-terminal_grouped-linear_svm-F4,R07,sensplus,4,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5681818181818182,0.6666666666666666,0.2144964840292623,0.6493055555555556,0.882237168496455,0.9047619047619048,0.5277777777777778,0.75,0.9047619047619048,19,6,2,17,44,36,8
PILOT-R05-R08-sensplus-terminal_grouped-linear_svm-F1,R08,sensplus,1,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5111111111111111,0.65625,-0.14237369936287486,0.41891891891891897,0.8283547840089382,0.7777777777777778,0.5675675675675675,0.25,0.7777777777777778,21,2,6,16,45,37,8
PILOT-R05-R08-sensplus-terminal_grouped-linear_svm-F2,R08,sensplus,2,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5909090909090909,0.7272727272727273,-0.06900655593423542,0.43229166666666663,0.8247746474693802,0.8,0.6666666666666666,0.25,0.8,24,2,6,12,44,36,8
PILOT-R05-R08-sensplus-terminal_grouped-linear_svm-F3,R08,sensplus,3,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5681818181818182,0.7076923076923077,-0.09040846714944138,0.3993055555555556,0.8222440299719541,0.7931034482758621,0.6388888888888888,0.25,0.7931034482758621,23,2,6,13,44,36,8
PILOT-R05-R08-sensplus-terminal_grouped-linear_svm-F4,R08,sensplus,4,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.4772727272727273,0.6229508196721312,-0.17303618253948003,0.35763888888888884,0.7871514762906312,0.76,0.5277777777777778,0.25,0.76,19,2,6,17,44,36,8
PILOT-R05-R09-sensplus-terminal_grouped-linear_svm-F1,R09,sensplus,1,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5555555555555556,0.696969696969697,-0.10253656179688207,0.37331081081081086,0.8123352673850881,0.7931034482758621,0.6216216216216216,0.25,0.7931034482758621,23,2,6,14,45,37,8
PILOT-R05-R09-sensplus-terminal_grouped-linear_svm-F2,R09,sensplus,2,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5454545454545454,0.6666666666666666,0.04303314829119352,0.5069444444444444,0.7950309164030471,0.8333333333333334,0.5555555555555556,0.5,0.8333333333333334,20,4,4,16,44,36,8
PILOT-R05-R09-sensplus-terminal_grouped-linear_svm-F3,R09,sensplus,3,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6136363636363636,0.746268656716418,-0.046964663578423126,0.45833333333333337,0.8442811019013043,0.8064516129032258,0.6944444444444444,0.25,0.8064516129032258,25,2,6,11,44,36,8
PILOT-R05-R09-sensplus-terminal_grouped-linear_svm-F4,R09,sensplus,4,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5909090909090909,0.7096774193548387,0.0871627267280818,0.6111111111111112,0.8836398893766715,0.8461538461538461,0.6111111111111112,0.5,0.8461538461538461,22,4,4,14,44,36,8
PILOT-R05-R10-sensplus-terminal_grouped-linear_svm-F1,R10,sensplus,1,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6222222222222222,0.7301587301587301,0.19090334147466106,0.6047297297297298,0.8886956724752217,0.8846153846153846,0.6216216216216216,0.625,0.8846153846153846,23,5,3,14,45,37,8
PILOT-R05-R10-sensplus-terminal_grouped-linear_svm-F2,R10,sensplus,2,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6363636363636364,0.75,0.1336306209562122,0.4965277777777778,0.8252170836711725,0.8571428571428571,0.6666666666666666,0.5,0.8571428571428571,24,4,4,12,44,36,8
PILOT-R05-R10-sensplus-terminal_grouped-linear_svm-F3,R10,sensplus,3,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6136363636363636,0.746268656716418,-0.046964663578423126,0.390625,0.7639216111317726,0.8064516129032258,0.6944444444444444,0.25,0.8064516129032258,25,2,6,11,44,36,8
PILOT-R05-R10-sensplus-terminal_grouped-linear_svm-F4,R10,sensplus,4,terminal_grouped,28,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.4318181818181818,0.576271186440678,-0.2144964840292623,0.3506944444444444,0.7825440126849013,0.7391304347826086,0.4722222222222222,0.25,0.7391304347826086,17,2,6,19,44,36,8
PILOT-R05-R01-core_only-aac_plus_physchem-logistic_regression_l2-F1,R01,core_only,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6,0.71875,0.0949157995752499,0.641891891891892,0.8952710296263466,0.8518518518518519,0.6216216216216216,0.5,0.8518518518518519,23,4,4,14,45,37,8
PILOT-R05-R01-core_only-aac_plus_physchem-logistic_regression_l2-F2,R01,core_only,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6511627906976745,0.7619047619047619,0.181848241863327,0.753968253968254,0.9466774811180972,0.8888888888888888,0.6666666666666666,0.5714285714285714,0.8888888888888888,24,4,3,12,43,36,7
PILOT-R05-R01-core_only-aac_plus_physchem-logistic_regression_l2-F3,R01,core_only,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6511627906976745,0.7540983606557377,0.2642916725578419,0.6309523809523809,0.897997791694772,0.92,0.6388888888888888,0.7142857142857143,0.92,23,5,2,13,43,36,7
PILOT-R05-R01-core_only-aac_plus_physchem-logistic_regression_l2-F4,R01,core_only,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8181818181818182,0.25837616329344654,0.7341269841269842,0.9353951547862421,0.9,0.75,0.5714285714285714,0.9,27,4,3,9,43,36,7
PILOT-R05-R02-core_only-aac_plus_physchem-logistic_regression_l2-F1,R02,core_only,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7272727272727273,0.8285714285714286,0.17937400083354382,0.5772200772200772,0.8924901932193983,0.8787878787878788,0.7837837837837838,0.42857142857142855,0.8787878787878788,29,3,4,8,44,37,7
PILOT-R05-R02-core_only-aac_plus_physchem-logistic_regression_l2-F2,R02,core_only,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7457627118644068,0.37536884705120904,0.7534722222222222,0.9386616886474644,0.9565217391304348,0.6111111111111112,0.875,0.9565217391304348,22,7,1,14,44,36,8
PILOT-R05-R02-core_only-aac_plus_physchem-logistic_regression_l2-F3,R02,core_only,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6744186046511628,0.7878787878787878,0.1212135087055675,0.6507936507936508,0.9205094172355466,0.8666666666666667,0.7222222222222222,0.42857142857142855,0.8666666666666667,26,3,4,10,43,36,7
PILOT-R05-R02-core_only-aac_plus_physchem-logistic_regression_l2-F4,R02,core_only,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7674418604651163,0.8529411764705882,0.31897158992671304,0.8452380952380952,0.9707184215490504,0.90625,0.8055555555555556,0.5714285714285714,0.90625,29,4,3,7,43,36,7
PILOT-R05-R03-core_only-aac_plus_physchem-logistic_regression_l2-F1,R03,core_only,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7045454545454546,0.8,0.3170551898031891,0.77992277992278,0.9493438801437135,0.9285714285714286,0.7027027027027027,0.7142857142857143,0.9285714285714286,26,5,2,11,44,37,7
PILOT-R05-R03-core_only-aac_plus_physchem-logistic_regression_l2-F2,R03,core_only,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6136363636363636,0.7384615384615385,0.03390317518104052,0.6493055555555556,0.8991742929223299,0.8275862068965517,0.6666666666666666,0.375,0.8275862068965517,24,3,5,12,44,36,8
PILOT-R05-R03-core_only-aac_plus_physchem-logistic_regression_l2-F3,R03,core_only,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7441860465116279,0.8307692307692308,0.36578220582351284,0.8452380952380951,0.9648514713726484,0.9310344827586207,0.75,0.7142857142857143,0.9310344827586207,27,5,2,9,43,36,7
PILOT-R05-R03-core_only-aac_plus_physchem-logistic_regression_l2-F4,R03,core_only,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6744186046511628,0.7741935483870968,0.2876469861186478,0.7658730158730159,0.9470799067999028,0.9230769230769231,0.6666666666666666,0.7142857142857143,0.9230769230769231,24,5,2,12,43,36,7
PILOT-R05-R04-core_only-aac_plus_physchem-logistic_regression_l2-F1,R04,core_only,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.7741935483870968,0.37348624228501875,0.7992277992277993,0.9470555002682739,0.96,0.6486486486486487,0.8571428571428571,0.96,24,6,1,13,44,37,7
PILOT-R05-R04-core_only-aac_plus_physchem-logistic_regression_l2-F2,R04,core_only,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7045454545454546,0.8115942028985508,0.13608276348795434,0.673611111111111,0.9147939217154922,0.8484848484848485,0.7777777777777778,0.375,0.8484848484848485,28,3,5,8,44,36,8
PILOT-R05-R04-core_only-aac_plus_physchem-logistic_regression_l2-F3,R04,core_only,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6976744186046512,0.7868852459016393,0.3919831548048891,0.7817460317460317,0.9533241045557401,0.96,0.6666666666666666,0.8571428571428571,0.96,24,6,1,12,43,36,7
PILOT-R05-R04-core_only-aac_plus_physchem-logistic_regression_l2-F4,R04,core_only,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6744186046511628,0.7878787878787878,0.1212135087055675,0.6547619047619048,0.9190141499185746,0.8666666666666667,0.7222222222222222,0.42857142857142855,0.8666666666666667,26,3,4,10,43,36,7
PILOT-R05-R05-core_only-aac_plus_physchem-logistic_regression_l2-F1,R05,core_only,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7045454545454546,0.8059701492537313,0.2364939719877478,0.7876447876447876,0.9518338962818325,0.9,0.7297297297297297,0.5714285714285714,0.9,27,4,3,10,44,37,7
PILOT-R05-R05-core_only-aac_plus_physchem-logistic_regression_l2-F2,R05,core_only,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5909090909090909,0.71875,0.01113588507968435,0.7048611111111112,0.9327911527502475,0.8214285714285714,0.6388888888888888,0.375,0.8214285714285714,23,3,5,13,44,36,8
PILOT-R05-R05-core_only-aac_plus_physchem-logistic_regression_l2-F3,R05,core_only,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.627906976744186,0.7575757575757576,-0.015949145882311513,0.6031746031746031,0.9131612834457546,0.8333333333333334,0.6944444444444444,0.2857142857142857,0.8333333333333334,25,2,5,11,43,36,7
PILOT-R05-R05-core_only-aac_plus_physchem-logistic_regression_l2-F4,R05,core_only,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7441860465116279,0.8253968253968254,0.44249738853409565,0.8531746031746033,0.9722932991624768,0.9629629629629629,0.7222222222222222,0.8571428571428571,0.9629629629629629,26,6,1,10,43,36,7
PILOT-R05-R06-core_only-aac_plus_physchem-logistic_regression_l2-F1,R06,core_only,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7727272727272727,0.8529411764705882,0.3992889624829465,0.8030888030888031,0.9630464720808711,0.9354838709677419,0.7837837837837838,0.7142857142857143,0.9354838709677419,29,5,2,8,44,37,7
PILOT-R05-R06-core_only-aac_plus_physchem-logistic_regression_l2-F2,R06,core_only,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7727272727272727,0.8611111111111112,0.2361111111111111,0.6388888888888888,0.90426752452376,0.8611111111111112,0.8611111111111112,0.375,0.8611111111111112,31,3,5,5,44,36,8
PILOT-R05-R06-core_only-aac_plus_physchem-logistic_regression_l2-F3,R06,core_only,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7906976744186046,0.8615384615384616,0.5002149823227526,0.7698412698412699,0.9389352685653525,0.9655172413793104,0.7777777777777778,0.8571428571428571,0.9655172413793104,28,6,1,8,43,36,7
PILOT-R05-R06-core_only-aac_plus_physchem-logistic_regression_l2-F4,R06,core_only,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8064516129032258,0.4164888653176255,0.9126984126984127,0.9827771709018019,0.9615384615384616,0.6944444444444444,0.8571428571428571,0.9615384615384616,25,6,1,11,43,36,7
PILOT-R05-R07-core_only-aac_plus_physchem-logistic_regression_l2-F1,R07,core_only,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7619047619047619,0.2699945793846108,0.7683397683397684,0.94673560974548,0.9230769230769231,0.6486486486486487,0.7142857142857143,0.9230769230769231,24,5,2,13,44,37,7
PILOT-R05-R07-core_only-aac_plus_physchem-logistic_regression_l2-F2,R07,core_only,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7272727272727273,0.8333333333333334,0.08333333333333333,0.6423611111111112,0.899600073754343,0.8333333333333334,0.8333333333333334,0.25,0.8333333333333334,30,2,6,6,44,36,8
PILOT-R05-R07-core_only-aac_plus_physchem-logistic_regression_l2-F3,R07,core_only,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8181818181818182,0.25837616329344654,0.7301587301587302,0.9425548422953928,0.9,0.75,0.5714285714285714,0.9,27,4,3,9,43,36,7
PILOT-R05-R07-core_only-aac_plus_physchem-logistic_regression_l2-F4,R07,core_only,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6744186046511628,0.7586206896551724,0.45133546692422005,0.7976190476190477,0.9589379709831198,1.0,0.6111111111111112,1.0,1.0,22,7,0,14,43,36,7
PILOT-R05-R08-core_only-aac_plus_physchem-logistic_regression_l2-F1,R08,core_only,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7954545454545454,0.88,0.18929560297722056,0.6293436293436294,0.912751152062266,0.868421052631579,0.8918918918918919,0.2857142857142857,0.868421052631579,33,2,5,4,44,37,7
PILOT-R05-R08-core_only-aac_plus_physchem-logistic_regression_l2-F2,R08,core_only,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7045454545454546,0.7936507936507936,0.35205245972503973,0.7604166666666665,0.94738715753728,0.9259259259259259,0.6944444444444444,0.75,0.9259259259259259,25,6,2,11,44,36,8
PILOT-R05-R08-core_only-aac_plus_physchem-logistic_regression_l2-F3,R08,core_only,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6744186046511628,0.7741935483870968,0.2876469861186478,0.7023809523809523,0.9409501994943189,0.9230769230769231,0.6666666666666666,0.7142857142857143,0.9230769230769231,24,5,2,12,43,36,7
PILOT-R05-R08-core_only-aac_plus_physchem-logistic_regression_l2-F4,R08,core_only,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6744186046511628,0.7586206896551724,0.45133546692422005,0.746031746031746,0.9510901924985026,1.0,0.6111111111111112,1.0,1.0,22,7,0,14,43,36,7
PILOT-R05-R09-core_only-aac_plus_physchem-logistic_regression_l2-F1,R09,core_only,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7272727272727273,0.8235294117647058,0.26309737838023606,0.6525096525096525,0.9118016450867303,0.9032258064516129,0.7567567567567568,0.5714285714285714,0.9032258064516129,28,4,3,9,44,37,7
PILOT-R05-R09-core_only-aac_plus_physchem-logistic_regression_l2-F2,R09,core_only,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.75,0.835820895522388,0.3404938109435677,0.6840277777777778,0.914110986445813,0.9032258064516129,0.7777777777777778,0.625,0.9032258064516129,28,5,3,8,44,36,8
PILOT-R05-R09-core_only-aac_plus_physchem-logistic_regression_l2-F3,R09,core_only,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6976744186046512,0.8,0.23134942932427308,0.7063492063492064,0.9310184274497291,0.896551724137931,0.7222222222222222,0.5714285714285714,0.896551724137931,26,4,3,10,43,36,7
PILOT-R05-R09-core_only-aac_plus_physchem-logistic_regression_l2-F4,R09,core_only,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6744186046511628,0.7586206896551724,0.45133546692422005,0.8452380952380952,0.9704376032394664,1.0,0.6111111111111112,1.0,1.0,22,7,0,14,43,36,7
PILOT-R05-R10-core_only-aac_plus_physchem-logistic_regression_l2-F1,R10,core_only,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7692307692307693,0.18788455692040834,0.7335907335907337,0.9418023579568502,0.8928571428571429,0.6756756756756757,0.5714285714285714,0.8928571428571429,25,4,3,12,44,37,7
PILOT-R05-R10-core_only-aac_plus_physchem-logistic_regression_l2-F2,R10,core_only,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.8409090909090909,0.9014084507042254,0.49137176161525076,0.7951388888888888,0.9460118171889856,0.9142857142857143,0.8888888888888888,0.625,0.9142857142857143,32,5,3,4,44,36,8
PILOT-R05-R10-core_only-aac_plus_physchem-logistic_regression_l2-F3,R10,core_only,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5813953488372093,0.6896551724137931,0.19929098539511014,0.5595238095238095,0.8589574850411181,0.9090909090909091,0.5555555555555556,0.7142857142857143,0.9090909090909091,20,5,2,16,43,36,7
PILOT-R05-R10-core_only-aac_plus_physchem-logistic_regression_l2-F4,R10,core_only,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.813953488372093,0.8857142857142857,0.39252336592881065,0.8174603174603174,0.9608928124591709,0.9117647058823529,0.8611111111111112,0.5714285714285714,0.9117647058823529,31,4,3,5,43,36,7
PILOT-R05-R01-sensplus-aac_plus_physchem-logistic_regression_l2-F1,R01,sensplus,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6,0.7096774193548387,0.1689594545957618,0.6858108108108107,0.9266246480985472,0.88,0.5945945945945946,0.625,0.88,22,5,3,15,45,37,8
PILOT-R05-R01-sensplus-aac_plus_physchem-logistic_regression_l2-F2,R01,sensplus,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.7741935483870968,0.3268602252303067,0.7604166666666667,0.9444455989901392,0.9230769230769231,0.6666666666666666,0.75,0.9230769230769231,24,6,2,12,44,36,8
PILOT-R05-R01-sensplus-aac_plus_physchem-logistic_regression_l2-F3,R01,sensplus,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7619047619047619,0.23103442669455732,0.625,0.8825366132280936,0.8888888888888888,0.6666666666666666,0.625,0.8888888888888888,24,5,3,12,44,36,8
PILOT-R05-R01-sensplus-aac_plus_physchem-logistic_regression_l2-F4,R01,sensplus,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.78125,0.25612535683274,0.701388888888889,0.9170740849808531,0.8928571428571429,0.6944444444444444,0.625,0.8928571428571429,25,5,3,11,44,36,8
PILOT-R05-R02-sensplus-aac_plus_physchem-logistic_regression_l2-F1,R02,sensplus,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7111111111111111,0.8115942028985508,0.21658135747908777,0.6520270270270271,0.8969417884274773,0.875,0.7567567567567568,0.5,0.875,28,4,4,9,45,37,8
PILOT-R05-R02-sensplus-aac_plus_physchem-logistic_regression_l2-F2,R02,sensplus,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6136363636363636,0.711864406779661,0.2573957808351148,0.7465277777777779,0.9343377573835941,0.9130434782608695,0.5833333333333334,0.75,0.9130434782608695,21,6,2,15,44,36,8
PILOT-R05-R02-sensplus-aac_plus_physchem-logistic_regression_l2-F3,R02,sensplus,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5909090909090909,0.7096774193548387,0.0871627267280818,0.6041666666666666,0.894278224769226,0.8461538461538461,0.6111111111111112,0.5,0.8461538461538461,22,4,4,14,44,36,8
PILOT-R05-R02-sensplus-aac_plus_physchem-logistic_regression_l2-F4,R02,sensplus,4,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7727272727272727,0.8571428571428571,0.3067859955389482,0.826388888888889,0.9608923399398102,0.8823529411764706,0.8333333333333334,0.5,0.8823529411764706,30,4,4,6,44,36,8
PILOT-R05-R03-sensplus-aac_plus_physchem-logistic_regression_l2-F1,R03,sensplus,1,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6222222222222222,0.7301587301587301,0.19090334147466106,0.7263513513513513,0.9342450216509814,0.8846153846153846,0.6216216216216216,0.625,0.8846153846153846,23,5,3,14,45,37,8
PILOT-R05-R03-sensplus-aac_plus_physchem-logistic_regression_l2-F2,R03,sensplus,2,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6363636363636364,0.75,0.1336306209562122,0.6145833333333334,0.8921472976969782,0.8571428571428571,0.6666666666666666,0.5,0.8571428571428571,24,4,4,12,44,36,8
PILOT-R05-R03-sensplus-aac_plus_physchem-logistic_regression_l2-F3,R03,sensplus,3,aac_plus_physchem,35,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7045454545454546,0.8,0.2825264598420043,0.8159722222222222,0.9543757326147908,0.896551724137931,0.7222222222222222,0.625,0.896551724137931,26,5,3,10,44,36,8
